section|subsection|polity_name|polity_new_ID|polity_old_ID|variable_name|value_from|value_to|year_from|year_to|confidence|is_disputed|is_uncertain|expert_checked
General Variables|Identity and Location|Classical Crete|gr_crete_classical|GrCrCls|original_name|Classical Crete||||Confident|False|False|True
General Variables|Identity and Location|The Emirate of Crete|gr_crete_emirate|GrCrEmr|original_name|The Emirate of Crete||||Confident|False|False|True
General Variables|Identity and Location|Egypt - Saite Period|eg_saite|EgSaite|original_name|Egypt - Saite Period||||Confident|False|False|True
General Variables|Identity and Location|Axum I|et_aksum_emp_1|EtAksm1|original_name|Proto-Aksumite Period||||Confident|False|False|True
General Variables|Identity and Location|Chuuk - Late Truk|fm_truk_2|FmTrukL|original_name|Chuuk - Late Truk||||Confident|False|False|True
General Variables|Identity and Location|Jin Dynasty|cn_later_great_jin|CnLrJin|original_name|Jin Dynasty||||Confident|False|False|True
General Variables|Identity and Location|Monopalatial Crete|gr_crete_mono_palace|GrCrMPa|original_name|Monopalatial Crete||||Confident|False|False|True
General Variables|Identity and Location|Java - Buni Culture|id_buni|IdCJBun|original_name|Java - Buni Culture||||Confident|False|False|True
General Variables|Identity and Location|Kalingga Kingdom|id_kalingga_k|IdKalin|original_name|Kalingga Kingdom||||Confident|False|False|True
General Variables|Identity and Location|Kediri Kingdom|id_kediri_k|IdKedir|original_name|Kediri Kingdom||||Confident|False|False|True
General Variables|Identity and Location|Majapahit Kingdom|id_majapahit_k|IdMajap|original_name|Majapahit Kingdom||||Confident|False|False|True
General Variables|Identity and Location|Medang Kingdom|id_medang_k|IdMedng|original_name|Medang Kingdom||||Confident|False|False|True
General Variables|Identity and Location|Chalukyas of Badami|in_badami_chalukya_emp|InChaBd|original_name|Chalukyas of Badami||||Confident|False|False|True
General Variables|Identity and Location|Deccan - Iron Age|in_deccan_ia|InDecIA|original_name|Deccan - Iron Age||||Confident|False|False|True
General Variables|Identity and Location|Post-Mauryan Kingdoms|in_post_mauryan_k|InDecKg|original_name|Post-Mauryan Kingdoms||||Confident|False|False|True
General Variables|Identity and Location|Deccan - Neolithic|in_deccan_nl|InDecNL|original_name|Deccan - Neolithic||||Confident|False|False|True
General Variables|Identity and Location|Delhi Sultanate|in_delhi_sultanate|InDelh*|original_name|Delhi Sultanate||||Confident|False|False|True
General Variables|Identity and Location|Chalcolithic Middle Ganga|in_ganga_ca|InGangC|original_name|Chalcolithic Middle Ganga||||Confident|False|False|True
General Variables|Identity and Location|Neolithic Middle Ganga|in_ganga_nl|InGangN|original_name|Neolithic Middle Ganga||||Confident|False|False|True
General Variables|Identity and Location|Gahadavala Dynasty|in_gahadavala_dyn|InGhdvl|original_name|Gahadavala Kingdom||||Confident|False|False|True
General Variables|Identity and Location|Gurjar-Pratihara Dynasty|in_gurjara_pratihara_dyn|in_gurjara_pratihara_dyn|original_name|Gurjar Dynasty||||Confident|False|False|True
General Variables|Identity and Location|Kadamba Empire|in_kadamba_emp|InKadam|original_name|Kadamba Empire||||Confident|False|False|True
General Variables|Identity and Location|Kampili Kingdom|in_kampili_k|InKampi|original_name|Kampili Kingdom||||Confident|False|False|True
General Variables|Identity and Location|Magadha|in_magadha_k|InMagad|original_name|Magadha||||Confident|False|False|True
General Variables|Identity and Location|Magadha - Maurya Empire|in_mauryan_emp|InMaury|original_name|Mauryan Empire||||Confident|False|False|True
General Variables|Identity and Location|Rashtrakuta Empire|in_rashtrakuta_emp|InRasht|original_name|Rashtrakuta Empire||||Confident|False|False|True
General Variables|Identity and Location|Satavahana Empire|in_satavahana_emp|InSataL|original_name|Satavahana Empire||||Confident|False|False|True
General Variables|Identity and Location|Vijayanagara Empire|in_vijayanagara_emp|InVijay|original_name|Vijayanagara Empire||||Confident|False|False|True
General Variables|Identity and Location|Abbasid Caliphate I|iq_abbasid_cal_1|IqAbbs1|original_name|Abbasid Caliphate I||||Confident|False|False|True
General Variables|Identity and Location|Abbasid Caliphate II|iq_abbasid_cal_2|IqAbbs2|original_name|Abbasid Caliphate II||||Confident|False|False|True
General Variables|Identity and Location|Akkadian Empire|iq_akkad_emp|IqAkkad|original_name|Akkadian Empire||||Confident|False|False|True
General Variables|Identity and Location|Amorite Babylonia|iq_babylonia_1|IqBabAm|original_name|Old Babylonian||||Confident|False|False|True
General Variables|Identity and Location|Amorite Babylonia|iq_babylonia_1|IqBabAm|original_name|Amorite Dynasty||||Confident|False|False|True
General Variables|Identity and Location|Kassite Babylonia|iq_babylonia_2|IqBabKs|original_name|Babylonian Empire||||Confident|False|False|True
General Variables|Identity and Location|Kassite Babylonia|iq_babylonia_2|IqBabKs|original_name|Kassite Dynasty||||Confident|False|False|True
General Variables|Identity and Location|Early Dynastic|iq_early_dynastic|IqEDyn*|original_name|Early Dynastic||||Confident|False|False|True
General Variables|Identity and Location|Ur - Dynasty III|iq_ur_dyn_3|IqUrIII|original_name|Ur - Dynasty III||||Confident|False|False|True
General Variables|Identity and Location|Uruk|iq_uruk|IqUruk*|original_name|Uruk||||Confident|False|False|True
General Variables|Identity and Location|Achaemenid Empire|ir_achaemenid_emp|IrAchae|original_name|Achaemenid Empire||||Confident|False|False|True
General Variables|Identity and Location|Ak Koyunlu|ir_ak_koyunlu|IrAkKoy|original_name|Ak Koyunlu||||Confident|False|False|True
General Variables|Identity and Location|Elam - Awan Dynasty I|ir_elam_1|IrAwanE|original_name|Elam - Awan Dynasty I||||Confident|False|False|True
General Variables|Identity and Location|Elam - Crisis Period|ir_elam_8|IrElmCP|original_name|Elam - Crisis Period||||Confident|False|False|True
General Variables|Identity and Location|Elymais II|ir_elymais_2|IrElym2|original_name|Elymais II||||Confident|False|False|True
General Variables|Identity and Location|Formative Period|ir_susiana_formative|IrForma|original_name|Formative Period||||Confident|False|False|True
General Variables|Identity and Location|Ilkhanate|ir_il_khanate|IrIlkhn|original_name|Il-khanate||||Confident|False|False|True
General Variables|Identity and Location|Elam - Igihalkid Period|ir_elam_6|IrMElm2|original_name|Elam - Igihalkid Period||||Confident|False|False|True
General Variables|Identity and Location|Elam - Shutrukid Period|ir_elam_7|IrMElm3|original_name|Elam - Shutrukid Period||||Confident|False|False|True
General Variables|Identity and Location|Elam I|ir_neo_elam_1|IrNElm1|original_name|Elam||||Confident|False|False|True
General Variables|Identity and Location|Elam II|ir_neo_elam_2|IrNElm2|original_name|Elam||||Confident|False|False|True
General Variables|Identity and Location|Elam III|ir_neo_elam_3|IrNElm3|original_name|Elam||||Confident|False|False|True
General Variables|Identity and Location|Pre-Ceramic Period|ir_susiana_pre_ceramic|IrPrCer|original_name|Pre-Ceramic Period||||Confident|False|False|True
General Variables|Identity and Location|Qajar Dynasty|ir_qajar_dyn|IrQajar|original_name|Qajar Dynasty||||Confident|False|False|True
General Variables|Identity and Location|Safavid Empire|ir_safavid_emp|IrSafvd|original_name|Safavid Empire||||Confident|False|False|True
General Variables|Identity and Location|Sasanid Empire I|ir_sassanid_emp_1|IrSasn1|original_name|Sassanid Empire I||||Confident|False|False|True
General Variables|Identity and Location|Sasanid Empire II|ir_sassanid_emp_2|IrSasn2|original_name|Sasanid Empire II||||Confident|False|False|True
General Variables|Identity and Location|Seleucid Empire|ir_seleucid_emp|IrSeleu|original_name|Seleucid Empire||||Confident|False|False|True
General Variables|Identity and Location|Elam - Early Sukkalmah|ir_elam_3|IrSukkE|original_name|Elam - Early Sukkalmah||||Confident|False|False|True
General Variables|Identity and Location|Elam - Late Sukkalmah|ir_elam_4|IrSukkL|original_name|Elam - Late Sukkalmah||||Confident|False|False|True
General Variables|Identity and Location|Hellenistic Crete|gr_crete_hellenistic|GrCrHel|original_name|Hellenistic Crete||||Confident|False|False|True
General Variables|Identity and Location|Neolithic Crete|gr_crete_nl|GrCrNeo|original_name|Neolithic Crete||||Confident|False|False|True
General Variables|Identity and Location|New Palace Crete|gr_crete_new_palace|GrCrNPa|original_name|New Palace Crete||||Confident|False|False|True
General Variables|Identity and Location|Old Palace Crete|gr_crete_old_palace|GrCrOPa|original_name|The Old Palace Crete||||Confident|False|False|True
General Variables|Identity and Location|Prepalatial Crete|gr_crete_pre_palace|GrCrPre|original_name|Prepalatial Crete||||Confident|False|False|True
General Variables|Identity and Location|Hawaii I|us_hawaii_1|Hawaii1|original_name|Hawaii I||||Confident|False|False|True
General Variables|Identity and Location|Hawaii II|us_hawaii_2|Hawaii2|original_name|Hawaii II||||Confident|False|False|True
General Variables|Identity and Location|Hawaii III|us_hawaii_3|Hawaii3|original_name|Hawaii III||||Confident|False|False|True
General Variables|Identity and Location|Ubaid|iq_ubaid|IqUbaid|original_name|Ubaid||||Confident|False|False|True
General Variables|Identity and Location|Early A'chik|in_achik_1|InGaroE|original_name|Mande||||Confident|False|False|True
General Variables|Identity and Location|Late A'chik|in_achik_2|InGaroL|original_name|A’chik||||Confident|False|False|True
General Variables|Identity and Location|Late A'chik|in_achik_2|InGaroL|original_name|Mande||||Confident|False|False|True
General Variables|Identity and Location|Vakataka Kingdom|in_vakataka_k|InVakat|original_name|Vakataka Kingdom||||Confident|False|False|True
General Variables|Identity and Location|Koktepe II|uz_koktepe_2|UzKok02|original_name|Koktepe II||||Confident|False|False|True
General Variables|Identity and Location|Susiana - Late Ubaid|ir_susiana_ubaid_2|IrKhzL*|original_name|Susiana - Late Ubaid||||Confident|False|False|True
General Variables|Identity and Location|Elam - Kidinuid Period|ir_elam_5|IrMElm1|original_name|Elam - Kidinuid Period||||Confident|False|False|True
General Variables|Identity and Location|Parthian Empire II|iq_parthian_emp_2|IrPart2|original_name|Parthian Empire II||||Confident|False|False|True
General Variables|Identity and Location|Elam - Shimashki Period|ir_elam_2|IrShima|original_name|Elam - Shimashki Period||||Confident|False|False|True
General Variables|Identity and Location|Latium - Bronze Age|it_latium_ba|ItLatBA|original_name|Latium - Bronze Age||||Confident|False|False|True
General Variables|Identity and Location|Latium - Copper Age|it_latium_ca|ItLatCA|original_name|Latium - Copper Age||||Confident|False|False|True
General Variables|Identity and Location|Latium - Iron Age|it_latium_ia|ItLatIA|original_name|Latium - Iron Age||||Confident|False|False|True
General Variables|Identity and Location|Early Roman Republic|it_roman_rep_1|ItRomER|original_name|Roman Republic||||Confident|False|False|True
General Variables|Identity and Location|Middle Roman Republic|it_roman_rep_2|ItRomMR|original_name|Middle Roman Republic||||Confident|False|False|True
General Variables|Identity and Location|Roman Kingdom|it_roman_k|ItRomRg|original_name|Roman Kingdom||||Confident|False|False|True
General Variables|Identity and Location|Western Roman Empire - Late Antiquity|it_western_roman_emp|ItRomWe|original_name|Western Roman Empire - Late Antiquity||||Confident|False|False|True
General Variables|Identity and Location|Republic of Venice III|it_venetian_rep_3|ItVenR3|original_name|Venetian Republic||||Confident|False|False|True
General Variables|Identity and Location|Republic of Venice IV|it_venetian_rep_4|ItVenR4|original_name|Venetian Republic||||Confident|False|False|True
General Variables|Identity and Location|Ashikaga Shogunate|jp_ashikaga|JpAshik|original_name|Ashikaga Shogunate||||Confident|False|False|True
General Variables|Identity and Location|Asuka|jp_asuka|JpAsuka|original_name|Kansai - Asuka Period||||Confident|False|False|True
General Variables|Identity and Location|Japan - Azuchi-Momoyama|jp_azuchi_momoyama|JpAzMom|original_name|Japan - Azuchi-Momoyama||||Confident|False|False|True
General Variables|Identity and Location|Heian|jp_heian|JpHeian|original_name|Kansai - Heian Period||||Confident|False|False|True
General Variables|Identity and Location|Kamakura Shogunate|jp_kamakura|JpKamak|original_name|Kamakura Shogunate||||Confident|False|False|True
General Variables|Identity and Location|Kansai - Kofun Period|jp_kofun|JpKofun|original_name|Kansai - Kofun Period||||Confident|False|False|True
General Variables|Identity and Location|Nara Kingdom|jp_nara|JpNara*|original_name|Kansai - Nara Period||||Confident|False|False|True
General Variables|Identity and Location|Warring States Japan|jp_sengoku_jidai|JpSengk|original_name|Japan - Sengoku Jidai||||Confident|False|False|True
General Variables|Identity and Location|Tokugawa Shogunate|jp_tokugawa_shogunate|JpTokgw|original_name|Tokugawa Shogunate||||Confident|False|False|True
General Variables|Identity and Location|Kansai - Yayoi Period|jp_yayoi|JpYayoi|original_name|Kansai - Yayoi Period||||Confident|False|False|True
General Variables|Identity and Location|Kara-Khanids|kg_kara_khanid_dyn|KgKarKh|original_name|Kara-Khanids||||Confident|False|False|True
General Variables|Identity and Location|Western Turk Khaganate|kg_western_turk_khaganate|KgWTurk|original_name|Western Turk Khaganate||||Confident|False|False|True
